movie_id,actor_id,character
990,3636,Eddie 'Fast Eddie' Felson
990,14882,Minnesota Fats
990,6721,Sarah Packard
990,862,Bert Gordon
990,14883,Charlie Burns
990,8608,Findley
990,14884,Big John
439,5676,Marcello Rubini
439,5961,Sylvia
439,5682,Maddalena
439,5962,Emma
439,5963,Fanny
439,5964,Steiner
439,5965,Marcello's father
11602,7569,Karin
11602,6649,David
11602,2201,Martin
11602,69981,Minus
164,1932,Holly Golightly
164,1933,Paul Varjak
164,1934,2E Failenson
164,1935,Doc Golightly
164,1936,O.J. Berman
164,1942,José da Silva Pereira
164,1943,Tiffany's Salesman
243202,3648837,Narrator
10911,8487,Capt. Keith Mallory
10911,14261,Cpl. James Arthur Miller
10911,5401,Col. Andrea Stavros
10911,67449,Pvt. 'Butcher' Brown
10911,14371,Maj. Roy Franklin
10911,100318,Pvt. Spyros Pappadimos
10911,18847,Maria Pappadimos
28569,2769,Wilma “Deanie” Loomis
28569,3798,Ace Stamper
28569,83566,Mrs. Loomis
28569,123012,Ginny Stamper
28569,79731,Angelina
28569,6449,Bud Stamper
28569,123013,Del Loomis
595,8487,Atticus Finch
595,8488,Scout Finch
595,8489,Jem
595,8490,Dill Harris
595,6838,Sheriff Heck Tate
595,2112,Tom Robinson
595,8492,Maudie Atkinson
33632,39816,Tom 'Boss' Finley
33632,3636,Chance Wayne
33632,41283,Alexandra Del Lago
33632,28778,Heavenly Finley
33632,9626,"Thomas 'Tom' J. Finley, Jr."
33632,68642,Aunt Nonnie
33632,3639,Miss Lucy
1162,10774,Annie Sullivan
1162,27446,Helen Keller
1162,15666,Captain Arthur Keller
1162,15667,Kate Keller
1162,15668,James Keller
1162,15669,Aunt Ev
1162,101434,Admissions Officer (uncredited)
947,12238,Motorcyclist by Suez Canal (uncredited)
947,11390,T.E. Lawrence
947,12248,Prince Feisal
947,5401,Auda abu Tayi
947,10018,General Allenby
947,5004,Sherif Ali
947,12515,Turkish Bey
9289,4958,Brig. Gen. Theodore Roosevelt jr.
9289,4165,Col. Benjamin Vandervoort
9289,10158,Brig. Gen. Norman Cota
9289,8253,Brig. Gen. James M. Gavin
9289,25154,Madame Barrault
9289,25155,Father Louis Roulland
9289,37131,Le maire de Colleville
10242,3380,Baby Jane Hudson
10242,31550,Blanche Hudson
10242,24811,Edwin Flagg
10242,66712,Marty McDonald
10242,1046811,Baby Jane Hudson in 1917
10242,153365,Cora Hudson
10242,97257,Dehlia Flagg
28367,14729,"Wilhelm Grimm / Cobbler (segment ""The Cobbler and the Elves"")"
28367,6251,Jacob Grimm
28367,29545,Dorothea Grimm
28367,37884,Stossel
28367,22090,Greta Heinrich
28367,29661,The Duke ('The Dream')
28367,7332,Rumpelstiltskin
966674,132426,
966674,576434,
966674,1133986,
966674,1587017,
966674,1174621,
966674,1586662,
966674,1169629,
243234,5341,Self
43001,37777,Pierre
43001,112198,Madeleine
43001,999598,Françoise/Cybèle
43001,34679,Carlos
43001,17482,Bernard
43001,28606,Françoise II
43001,1304793,Postman
13671,40202,Harold Hill
13671,60158,Marian Paroo
13671,67393,Marcellus Washburn
13671,6159,Winthrop Paroo
13671,20603,Eulalie Mackechnie Shinn
13671,127641,Mayor George Shinn
13671,179384,Mrs. Paroo
32488,3151,Joe Clay
32488,855,Kirsten Arnesen Clay
32488,30527,Ellis Arnesen
32488,5250,Jim Hungerford
32488,73943,Rad Leland
32488,161934,Ballefoy
32488,196164,Debbie Clay
234523,110941,(voice)
234523,129781,(voice)
139592,548816,Le mari
139592,937341,
139592,548819,La femme
139592,1923753,
139592,5766,
139592,2031532,
139592,1071434,
20271,5676,Ferdinando Cefalù
20271,83461,Rosalia Cefalù
20271,34027,Angela
20271,14151,Carmelo Patanè
20271,85861,Don Gaetano Cefalù
20271,1052769,Sisina
20271,70174,Agnese Cefalù
38805,16897,Homer Smith
38805,31114,Mother Maria
38805,133575,Sister Gertrude
38805,133576,Sister Agnes
38805,1749993,Sister Albertine
38805,1749995,Sister Elizabeth
38805,1947,Juan Acolito
24748,19550,Homer Bannon
24748,1934,Alma Brown
24748,3636,Hud Bannon
24748,30511,Lon 'Lonnie' Bannon
24748,13786,Mr. Burris
24748,13787,Jesse
24748,8331,Hermy
37222,11127,The Duchess of Brighton
37222,3635,Frances Andros
37222,5341,Paul Andros
37222,10508,Marc Champselle
37222,29428,Gloria Gritti
37222,10978,Miss Mead
37222,8229,Les Mangrum
47249,55820,Stavros Topouzoglou
47249,4968,Vartan Damadian
47249,19787,Isaac Topouzoglou
47249,151133,Vasso Topouzoglou
47249,151137,Grandmother Topouzoglou
47249,1592647,Hohannes Gardashian
47249,13871,Osman
8095,3635,Cleopatra
8095,5341,Marcus Antonius
8095,35321,Julius Caesar
8095,53818,High Priestess
8095,47722,Flavius
8095,7668,Sosigenes
8095,2558,Apollodorus
422,5676,Guido Anselmi
422,5682,Luisa Anselmi
422,5683,Carla
422,4959,Claudia
422,5684,Rossella
422,5685,Gloria Morin
422,4116,"Madeleine, the French Actress"
5769,3926,Tom Jones
5769,13326,Sophie Western
5769,10021,Squire Western
5769,45465,Miss Western
5769,45466,Lady Bellaston
5769,45467,Molly Seagrim
5769,5825,Lord Fellamar
114509,52748,Self
114509,21111,Self
243247,1905,Narrator
243247,1278340,Himself
11897,14701,Eve Prescott Rawlings
11897,5248,Marshal Lou Ramsey
11897,4958,Jethro Stuart
11897,19109,Julie Rawlings
11897,9857,Zebulon Prescott
11897,8487,Cleve Van Valen
11897,1933,Zeb Rawlings
2690,4090,Irma La Douce
2690,3151,Nestor Patou
2690,23708,Moustache
2690,27034,Hippolyte
2690,18860,Inspector Lefevre
2690,4097,Lolita
2690,3161,Amazon Annie
74088,14882,Jack Griffith
74088,5826,Amberlyn Griffith
74088,2436,Anthony Ghio
74088,78692,Augusta Griffith
74088,996715,Corrie
74088,18870,Mr. Sparrow
74088,8608,Mr. Harvey
146320,14639,Narrator (voice)
53218,179399,Peyton Farquhar
53218,179400,Mrs. Farquhar
53218,179401,Union Officer
53218,288434,Union Officer
53218,2429848,Union Sergeant
53218,46476,Union Soldier
53218,2429849,Union Soldier
11576,12147,C. G. Culpepper
11576,69951,J. Russell Finch
11576,8902,Melville Crump
11576,67393,Benjy Benjamin
11576,109897,Mrs. Marcus
11576,1937,Ding 'Dingy' Bell
11576,19178,Sylvester Marcus
11113,35321,Professor Henry Higgins
11113,1932,Eliza Doolittle
11113,12727,Alfred P. Doolittle
11113,15387,Colonel Hugh Pickering
11113,3366,Mrs. Higgins
11113,140914,Freddy Eynsford-Hill
11113,6609,Zoltan Karpathy
5052,14501,Arthur Simon Simpson
5052,29902,Elizabeth Lipp
5052,12150,Walter Harper
5052,6599,Cedric Page
5052,33723,Hans
5052,28182,Giulio
5052,30719,Gerven the Cook
433,5823,Mary Poppins
433,61303,Bert / Mr. Dawes Sr.
433,5825,Mr. Banks
433,5826,Mrs. Banks
433,5827,Ellen
433,5829,Jane Banks
433,5830,Michael Banks
10604,45523,Madame Hortense
10604,5401,Alexis Zorba
10604,27554,Basil
10604,18847,Widow
10604,65842,Mimithos
10604,65893,Soul
10604,65896,Manolakas
14703,5341,Rev. Dr. T. Lawrence Shannon
14703,25787,Maxine Faulk
14703,20141,Hannah Jelkes
14703,12445,Charlotte Goodall
14703,39057,Hank Prosner
14703,236465,Judith Fellowes
14703,88906,Nonno
91288,230786,Self (uncredited)
243260,1247074,Self
243260,1659569,Self
42801,16757,Adelina Sbaratti / Anna Molteni / Mara
42801,5676,Carmine Sbaratti / Renzo / Augusto Rusconi
42801,5813,Pasquale Nardella
42801,548186,Dr. Verace
42801,1494799,Amedeo Scapece
42801,994417,Verace's Sister
42801,100929,Elivira Nardella
243253,1278342,Himself
658,738,James Bond
658,9908,Auric Goldfinger
658,9907,Pussy Galore
658,9911,Oddjob
658,9909,Jill Masterson
658,9910,Tilly Masterson
658,9874,M
15421,5341,Becket / Thomas Becket
15421,11390,his King / King Henry II
15421,11857,King Louis of France / King Louis VII of France
15421,37191,the Cardinal / Cardinal Zambelli
15421,4962,the Pope / Pope Alexander III
15421,14372,Bishop Folliot
15421,101504,Brother John
30295,2638,Walter Christopher Eckland
30295,5320,Catherine Freneau
30295,12726,Commander Frank Houghton
30295,105998,Lieutenant Stebbings
30295,105999,Jenny
30295,106000,Anne
30295,101510,Christine
11694,18391,Kid Shelleen & Tim Strawn
11694,6352,Catherine 'Cat' Ballou
11694,30928,Clay Boone
11694,70260,Jed
11694,70261,Shouter - Sunrise Kid
11694,12827,Shouter - Sam the Shade
11694,160727,Jackson Two-Bears
42731,1936,Arnold
42731,4765,Murray
42731,30618,Sandra
42731,69300,Leo
42731,10775,Albert Amundsen
42731,13728,The Man in the Office
42731,31117,The Man in the Restaurant
24134,1666,Diana Scott
24134,21605,Robert Gold
24134,14729,Miles Brand
24134,1942,Prince Cesare della Romita
24134,575814,Malcolm
24134,199925,Alec Prosser-Jones
24134,1140827,Gino
33364,7632,Rose-Ann D'Arcey
33364,16897,Gordon Ralfe
33364,70286,Selina D'Arcey
33364,35849,Ole Pa
33364,95224,Mark Ralfe
33364,86346,Sadie
33364,4119,Mr. Faber
30080,10538,Mary Treadwell
30080,12266,La Condesa
30080,12515,Rieber
30080,18391,Tenny
30080,18216,Dr. Schumann
30080,44845,Jenny
30080,18364,David
907,5004,Dr. Yuri Zhivago
907,1666,Lara Antipova
907,400,Tonya Gromeko
907,522,Viktor Komarovsky
907,12248,Gen. Yevgraf Zhivago
907,14011,Pasha Antipov / Strelnikov
907,14012,Anna
15121,5823,Maria
15121,290,Captain Georg von Trapp
15121,7331,The Baroness
15121,29283,Max Detweiler
15121,77895,Mother Abbess
15121,1041410,Liesl von Trapp
15121,92691,Louisa von Trapp
243283,99826,Narrator
25905,233289,Rozalia Lautmannová
25905,124143,Antonin 'Tono' Brtko
25905,1360516,Markus Kolkocký
25905,1290919,Evelyna Brtková
25905,2388515,Imro Kuchár
25905,1262115,Ruzena Kolkocká
25905,233290,Jozef Katz
77915,3635,Laura Reynolds
77915,5341,Edward Hewitt
77915,2639,Claire Hewitt
77915,4960,Cos Erickson
77915,5255,Ward Hendricks
77915,3342,Larry Brant
77915,10925,le juge Thompson
84617,6599,Narrator (voice)
34063,26890,Le père
34063,1636282,La mère
34063,1636283,Le gosse
11575,3151,Professor Fate / Crown Prince Frederick Hoepnick
11575,3150,The Great Leslie
11575,2769,Maggie Dubois
11575,2314,Max
11575,4966,Hezekiah Sturdy
11575,857,Henry Goodbody
11575,153254,Hester Goodbody
660,738,James Bond
660,9919,Dominique 'Domino' Derval
660,9920,Emilio Largo
660,9921,Fiona Volpe
660,9922,Felix Leiter
660,9923,Count Lippe
660,9924,Patricia Fearing
874,13324,Thomas More
874,13325,Alice More
874,7192,Thomas Cromwell
874,8606,King Henry VIII
874,40,Cardinal Wolsey
874,13326,Margaret More
874,13327,The Duke of Norfolk
1888,6837,Willie Gingrich
1888,3151,Harry Hinkle
1888,19779,Boom Boom Jackson
1888,19780,Sandy Hinkle
1888,14834,Purkey
1888,19781,Mother Hinkle
1888,19782,O'Brien
396,3635,Martha
396,18365,Honey
396,5341,George
396,18364,Nick
396,17672,Roadhouse Waitress (uncredited)
396,18372,Roadhouse Manager (uncredited)
2161,10020,Grant
2161,21462,Cora
2161,8254,General Carter
2161,9221,Dr. Michaels
2161,857,Col. Donald Reid
2161,7072,Capt. Bill Owens
2161,11128,Dr. Duval
26508,95569,Commentator
26508,1229735,Interviewee (uncredited)
26508,95568,Documentist (uncredited)
26508,1549558,Commentator
243295,3636,Narrator
20379,16896,Pete Aron
20379,2639,Louise Frederickson
20379,2565,Jean-Pierre Sarti
20379,7450,Izo Yamura
20379,70843,Scott Stoddard
20379,41232,Pat Stoddard
20379,33708,Nino Barlini
42726,5682,Anne Gauthier
42726,1352,Jean-Louis Duroc
42726,70179,Pierre Gauthier
42726,39199,Valérie Duroc
42726,244518,Antoine Duroc
42726,146628,Françoise Gauthier
42726,327203,Le copilote de Jean-Louis
15347,77165,Joy Adamson
15347,16898,George Adamson
15347,10462,Kendall
15347,78161,Nuru
15347,78162,Makkede
15347,78163,Sam
15347,78164,James
17768,18861,Pseudolus
17768,64929,Hysterium
17768,40178,Marcus Lycus
17768,8635,Erronius
17768,19610,Hero
17768,84334,Phillia
17768,39741,Senex
243289,2508276,Narrator
10633,522,Police Chief Bill Gillespie
10633,16897,Virgil Tibbs
10633,8255,Deputy Sam Wood
10633,89527,Deputy Courtney
10633,30123,Mrs. Leslie Colbert
10633,3715,Ralph
10633,15992,Mayor Schubert
903,12950,Dragline
903,3636,Luke Jackson
903,8962,Boss Paul
903,13869,Boss Godfrey
903,5048,Tramp
903,2778,Babalugats
903,13871,Koko
1879,6598,Christina Drayton
1879,19729,"Joanna ""Joey"" Drayton"
1879,16897,John Prentice
1879,12147,Matt Drayton
1879,30228,Monsignor Ryan
1879,32774,Mrs. Prentice
1879,151864,Mr. Prentice
475,6461,Blanche
475,6449,Clyde Barrow
475,6450,Bonnie Parker
475,6451,C. W. Moss
475,193,Buck Barrow
475,6462,Frank Hamer
475,6463,Ivan Moss
18978,194,King Arthur
18978,13333,Guenevere
18978,22383,Lancelot Du Lac
18978,15196,Mordred
18978,30706,King Pellinore
18978,69764,Merlyn
18978,1092242,Dap
37247,10774,Mrs. Robinson
37247,4483,Ben Braddock
37247,9594,Elaine Robinson
37247,8608,Mr. Robinson
37247,10775,Mr. Braddock
37247,10776,Mrs. Braddock
37247,7795,Room Clerk
789,11731,Trainee Milos Hrma
789,11737,Conducteress Masa
789,11734,Stationmaster Max
789,544211,Max's wife
789,11732,Train dispatcher Hubicka
789,11735,Novak
789,11738,Zdenka
32489,5823,Millie Dillmount
32489,1292,Jimmy Smith
32489,21277,Miss Dorothy Brown
32489,97832,Muzzy Van Hossmere
32489,7304,Trevor Graydon
32489,87067,Oriental #1
32489,23915,Oriental #2
16081,35321,Dr. John Dolittle
16081,46780,Emma Fairfax
16081,81409,Matthew Mugg
16081,4786,Albert Blossom
16081,6600,General Bellowes
16081,120340,Mrs. Blossom
16081,996597,Tommy Stubbins
1654,18391,Maj. John Reisman
1654,7502,Maj. Gen. Worden
1654,4960,Joseph Wladislaw
1654,4774,Robert Jefferson
1654,11147,Victor Franko
1654,58423,Sergeant Bowren
1654,12950,Major Max Armbruster
29146,19153,Charlie Gordon
29146,29545,Alice Kinian
29146,31114,Dr. Anna Straus
29146,96055,Dr. Richard Nemur
29146,8493,Mrs. Apple
29146,14671,Bert
29146,1234847,Gimpy
118872,3461,John Cleary
118872,1934,Nettie Cleary
118872,8349,Timmy Cleary
118872,980052,The Master of Ceremonies
118872,2523433,The Woman in Club
118872,2523434,Man in Restaurant (uncredited)
18988,6598,Eleanor of Aquitaine
18988,11390,Henry II
18988,4173,Richard
18988,15198,Geoffrey
18988,31431,John
18988,10669,Philip II
18988,102858,Alais
16085,10400,Fanny Brice
16085,5004,Nick Arnstein
16085,89841,Rose Brice
16085,12309,Georgia James
16085,12308,Florenz Ziegfeld
16085,1047651,Eddie Ryan
16085,58530,Mrs. Strakosh
805,4970,Minnie Castevet
805,12021,Rosemary Woodhouse
805,11147,Guy Woodhouse
805,12022,Roman Castevet
805,12023,Hutch
805,1208,Dr. Sapirstein
805,12024,Terry
17917,41236,Fagin
17917,129437,Nancy
17917,936,Bill Sikes
17917,125459,Mr. Bumble
17917,25638,Oliver
17917,140029,The Artful Dodger
17917,88894,Mr. Brownlow
6003,30426,Romeo
6003,24695,Juliet
6003,24498,Mercutio
6003,13919,Tybalt
6003,47137,Friar Laurence
6003,47138,the Nurse
6003,41957,the Prince
114511,2146537,Himself
916,13565,Lt. Frank Bullitt
916,14060,Walter Chalmers
916,14061,Cathy
916,14062,Lt. Delgetti
916,3087,Cabbie Weissberg
916,14063,Captain Sam Bennett
916,14064,Captain Baker
29266,19584,Natasha Rostova
29266,38131,Pierre Bezukhov
29266,99311,Andrei Bolkonsky
29266,931906,Ilya Andreyevich Rostov
29266,931908,Countess Rostova
29266,99282,Nikolai Rostov
29266,931912,Petya Rostov
912,13565,Thomas Crown
912,6450,Vicki Anderson
912,13946,Det. Lt. Eddy Malone
912,726,Erwin Weaver
912,13947,Sandy
912,13948,Abe
912,13949,Gwen
81310,34759,Winnie the Pooh (voice)
81310,5247,Piglet (voice)
81310,77548,Tigger (voice)
81310,25627,Owl (voice)
81310,1225463,Chistopher Robin (voice)
81310,148822,Eeyore (voice)
81310,21877,Narrator (voice)
62,245,Dr. David Bowman
62,246,Dr. Frank Poole
62,247,Dr. Heywood Floyd
62,253,HAL 9000 (voice)
62,248,Moonwatcher
62,249,Dr. Andrei Smyslov
62,250,Elena
30197,18861,Max Bialystock
30197,3460,Leo Bloom
30197,47504,"""Hold Me Touch Me"""
30197,105813,Roger De Bris
30197,9601,Franz Liebkind
30197,71898,Ulla
30197,56105,Eva Braun
17529,4165,"Reuben J. ""Rooster"" Cogburn"
17529,15655,Mattie Ross
17529,86110,"""La Boeuf"""
17529,78690,Emmett Quincy
17529,3087,Ned Pepper
17529,2778,"""Moon"""
17529,15620,Goudy
28145,70985,Rocky Gravo
28145,6352,Gloria Beatty
28145,30428,Robert Syverton
28145,13326,Alice LeBlanc
28145,7503,Sailor
28145,7673,Ruby Bates
28145,40390,Rollo
5179,10978,Jean Brodie
5179,41957,Teddy Lloyd
5179,25635,Sandy
5179,12725,Miss Mackay
5179,41998,Gordon Lowther
5179,41999,Jenny
5179,42000,Mary McGregor
28289,18892,Toni Simmons
28289,6837,Dr. Julian Winston
28289,4111,Stephanie Dickinson
28289,726,Harvey Greenfield
28289,158152,Igor Sullivan
28289,82779,Señor Arturo Sánchez
28289,111581,Mrs. Durant
14030,10400,Dolly Levi
14030,6837,Horace Vandergelder
14030,19610,Cornelius Hackl
14030,45290,Irene Molloy
14030,1196210,Barnaby Tucker
14030,97748,Minnie Fay
14030,1447828,Ermengarde
642,3636,Butch Cassidy
642,4135,Sundance Kid
642,9594,Etta Place
642,8260,Percy Garris
642,5732,Bike Salesman
642,9596,Sheriff Ray Bledsoe
642,9597,Woodcock
22522,5341,King Henry VIII
22522,35341,Anne Boleyn
22522,18847,Queen Catherine
22522,14371,Wolsey
22522,15765,Cromwell
22522,39741,Thomas Boleyn
22522,88891,Elizabeth Boleyn
3116,10127,Joe Buck
3116,4483,"Enrico ""Ratso"" Rizzo"
3116,19335,Cass
3116,1943,Mr. O'Daniel
3116,30585,Shirley
3116,2549,Towny
3116,8493,Sally Buck
114512,1075431,Self
154645,556764,Self (archive footage)
154645,1135638,Self (archive footage)
154645,1135639,Self (archive footage)
154645,10279,Self (archive footage)
154645,1135640,Self (archive footage)
2721,2565,"The Deputy, a doctor"
2721,18847,"Hélène, wife of the Deputy"
2721,1352,Examining Magistrate
2721,20030,Photojournalist
2721,17028,"Manuel, friend of the Deputy, lawyer"
2721,27440,Public Prosecutor
2721,24422,"Matt, friend of the Deputy, lawyer"
58143,22556,Soprano (voice)
58143,227420,Narrator
58143,16417,Life Erikson
58143,109453,Bird Fancier
58143,1555333,Bird Fancier
58143,1555334,Bird Fancier
58143,1555335,Bird Fancier
243329,2784503,
40140,8487,Charles Keith
40140,16554,Jim Pruett
40140,51377,Ted Dougherty
40140,18643,Clayton Stone
40140,193,Buzz Lloyd
40140,30123,Celia Pruett
40140,69763,Teresa Stone
11202,862,Gen. George S. Patton Jr.
11202,40551,Capt. Chester B. Hansen
11202,13733,Lieutenant Colonel Henry Davenport
11202,32021,Field Marshal Erwin Rommel
11202,9857,Gen. Omar N. Bradley
11202,15650,Brig. Gen. Hobart Carver
11202,12431,General Bradley's driver
38953,11859,Michael
38953,10158,Charles Shaughnessy
38953,12726,Father Hugh Collins
38953,122632,Major Randolph Doryan
38953,7192,Thomas Ryan
38953,15197,Rose 'Rosy' Ryan Shaughnessy
38953,8225,Tim O'Leary
66027,115573,Gudrun Brangwen
66027,27554,Rupert Birkin
66027,936,Gerald Crich
66027,95692,Ursula Brangwen
66027,45453,Hermione Roddice
66027,14820,Thomas Crich
66027,39036,Loerke
10671,47439,Ada Quonsett
10671,13784,Mel Bakersfeld
10671,69810,Cindy Bakersfeld
10671,4299,Vernon Demerest
10671,109701,Sarah Demerest
10671,3830,Tanya Livingston
10671,14061,Gwen Meighen
31675,194,Oliver Cromwell
31675,12248,King Charles I
31675,6599,The Earl of Manchester
31675,38998,Queen Henrietta Maria
31675,6637,John Carter
31675,10669,Prince Rupert
31675,67917,The Earl of Strafford
9459,86385,Self
9459,1490,Self
9459,47096,Self - The Who
9459,89656,Self - The Who
9459,96410,Self - The Who
9459,47098,Self - The Who
9459,57891,Self
183859,1355177,Himself
26451,14276,Dottore
26451,83259,Augusta Terzi
26451,585373,Police Prefect
26451,235572,Biglia
26451,95229,Antonio Pace
26451,98485,Mangani
26451,1140825,Nicola Panunzio
9062,46597,Jennifer Cavilleri
9062,31070,Oliver Barrett IV
9062,3142,Phil Cavilleri
9062,7124,Oliver Barrett III
9062,162331,Dean Thompson
9062,2176,Hank - Oliver's Roommate
9062,27447,Dr. Shapeley
20556,10592,Self (The Beatles) (uncredited)
20556,10215,Self (The Beatles) (uncredited)
20556,10593,Self (The Beatles) (uncredited)
20556,10594,Self (The Beatles) (uncredited)
20556,100199,Self (uncredited)
20556,10214,Self (uncredited)
20556,125543,Self (uncredited)
42593,79473,Bea Vecchio
42593,7673,Susan Henderson
42593,131814,Mike Vecchio
42593,3086,Frank Vecchio
42593,19889,Jerry
42593,14785,Johnny
42593,1282688,Brenda
209535,40,Narrator
107486,50975,Broncho Billy
107486,199478,The Girl
107486,14683,Voice Over
107486,4300,Voice Over
107486,2672872,Old Timer
107486,95017,Store Owner
107486,3354536,Counter Girl
11165,1936,Admiral Husband E. Kimmel
11165,68411,Vice-Admiral Isoroku Yamamoto
11165,7664,"Henry L. Stimson, U.S. Secretary of War"
11165,13251,Commander Minoru Genda
11165,5249,Lt. Colonel Rufus S. Bratton
11165,6577,Vice Admiral William F. 'Bull' Halsey Jr.
11165,118989,Lt. Commander Mitsuo Fuchida
651,55636,Hawkeye Pierce
651,827,Trapper John
651,4139,Duke Forrest
651,9805,Maj. Margaret 'Hot Lips' O'Houlihan
651,3087,Maj. Frank Burns
651,9806,Lt. Col. Henry Blake
651,9807,Father Mulcahy
1051,193,Jimmy Doyle
1051,14821,Alain Charnier
1051,6355,Buddy Russo
1051,15183,Sal Boca
1051,15184,Pierre Nicoli
1051,15185,Devereaux
1051,15186,Mulderig
